,Text,Label
165,"#رسميا_منع_الخمور_بالبحرين
ودبي 
وقطر 
والكويت 
وعمان 
امنعوها 😏😏😏
ولا ينصح الشيعة الا من معه علم 
وانتم ياشيعة اسأ… https://t.co/vawSNlfOx6",1
166,"قال الألباني في تعليقه على ""الخطوط العريضة"" (ص29) لمحب الدين الخطيب:

""الشيعة ليست مذهبا إسلامياً، وإنما هو دين مست… https://t.co/culJ7lezi5",1
167,"صبحكم الله بالخير 

إن أحببت  ... أحب الكويت و أهلها
بجميع طوائفهم ..

حضري و قبلي .. ما عندنا بدو
الحضر أصولهم قبل… https://t.co/0oI2jOjGwG",0
168,الطوفان الشيعي قادم والعرب ينتظرون اترام وبوتن ونتنياهو هاولاء هم من وجدو الارهاب والارهاب الاكبر ايران,1
169,الشبهات الشيعه الرد عليها https://t.co/oJ27PkS28L,0
170,مظاهر وطقوس #الشيعة امام الجميع بالقرب من مسجد #الحسين في عصر #السيسي المجرم السفاح اسمعوها جيدا ان سكت المصريين عل… https://t.co/ILGOnpwmKR,1
171,"عندما يسمي الشيعي
اخوه الشيعي #وقح 

فلا تستغرب قول الوهابي و السلفي ان الحشد إيراني.
الجرح يجي من القريب",1
172,"وجهة نظر ..

انتهت اسرة الحريري من لبنان نهائيا ..

مطلب الدول الكبرى 
ولبنان دستور جديد يتقاسم نفوذه الشيعه والمسيحيون ...",0
173,".
اعترافات بالتحريض 
حسن نصر الله يعتبر بأن رجال الدين والفقهاء والمجتهدين الشيعة في لبنان والعراق والبحرين يجب أن… https://t.co/ftYhmAsWXu",1
174,"الزبده 
لاانتظر من يؤيد نظام ايران انه سيرحمنا يوما فديدن النظام بايران هو طمس كل ماهو عربي ويستخدم المذهب الشيعي ك… https://t.co/XQs0lhg7rY",1
175,أعجبني فيديو @YouTube على https://t.co/x6NoZ9hLDB قصة هداية الشيعي مع الشيخ عبد المحسن,0
176,"إعلموا بإن الهزة الأرضية لم تميز بين الشيعي والسني توحدوا يرحمكم الله 
#الهزه_الارضيه
#سومريات",0
177,"#الجولاني_رافضيّ_المنهج

أولها التقية التي لم نرها او نسمعها الا عند أسياده الشيعة الروافض .. فكم تمسكن ليتمكن وكم… https://t.co/fhlpVdd6wJ",1
178,"#رسميا_منع_الخمور_بالبحرين
خبر يفرح القلوب 
وياليت اهل العلم بالبحرين 
من طلبة العلم ومشايخ 
ينصحون الشيعة",0
179,#عبدالله_المنيع عضو هيئة كبار العلماء في السعودية يقول : لا مانع من الصلاة من الصلاة في مساجد الشيعة او كنائس النصا… https://t.co/GFvx3Lorfx,0
180,إمبارح حصل زلزال فى إيران كانت نتيجتة 430 قتيل و6700 جريح ولكن بمجرد ذكر ان الزلزال فى إيران دماغهم راحت للشيعة على… https://t.co/9BlBUCIzD7,0
181,الأمير الحسن بن طلال يتحدث عن الفكر الشيعي | Ro'ya https://t.co/XXW5Kl7pVI,0
182,معممي الشيعه في المعارك الحربيه  وشيوخ السنه في  معارك تويتر وسناب شات ! https://t.co/TdhAklBdZv,1
183,الشيعة ياااخيي ):): https://t.co/809nIBJF8D,1
184,"عناصر تابعة لـ #حزب_الله الإرهابي يسقطوا علم #لبنان ويضعوا علم عصابتهم مكانه.!!
""عزيزي الشيعي اللبناني نعلم إنك مقه… https://t.co/u0bsfWgAR5",1
185,أهلاً أهلاً بأهل الشيعه :D :D,0
186,"مالجديد ؟ 
منذو سنين وأنتم ضد الهـلال والهلال يحصد البطولات وأنتم تدعون المظلوميه كنكم الشيعه ههههههه   #السبت_كلنا_ضد_الهلال",1
187,معلومات تُشير إلى أنّ السعودية طلبت من فلسطينيين في لبنان الشّروع بعمليات إرهابية، تحديداً في مناطق تواجد الشيعة... https://t.co/dV9HyO6mNO,1
188,"طريقة تقديم العزاء 
لأهل الفقيد عند الشيعه
في بعض مناطق أفغانستان
. https://t.co/Rzytb9gMNf",0
189,ندعي بأننا نحترم معتقدات الآخرين ومقدساتهم فيما نرى الكثيرين يستخدمون مصطلحات باستمرار إما تنم عن جهل أو تنم عن عنص… https://t.co/nDnYYj0Mu0,0
190,"الشيعة دين آخر غير الإسلام

د . عبدالله النفيسي

 https://t.co/8KnVf8LO6m #غرد_بفيديو",0
191,"السعوديين يكرهون تدخل أحد بمشاكلهم والآن يطرقون كل الأبواب لمساعدتهم لمحاربة الشيعه
والإخوان ..",1
192,ببساطه وبدون كلام وتوقعات الحريري رفض اقحام السنه في لبنان بحرب مع الشيعه فطلبوا منه الاستقالة لتعيين شقيقه فرفضت العايله,0
193,محتاجين نعمل حلقة زي بتاع  الشيعه كده ونجيب شباشب ونفضل نضرب نفسنا ونلطم ع اليوم الي قررنا ندخل فيه اسنان وع اليوم… https://t.co/xdLFb798Gq,1
194,الله لا يحيك و لا يبقيك يدعم بأموالكم يالدلوخ يالاغبياء و يعطيها للحشد الشعبي الشيعي الطائفي الي قتل و هجر أخواننا… https://t.co/glg5246NZ3,1
195,"توقعي 
سيناريو 
حق حزب الله الشيعي اللبناني
ضربات هائلة بتحالف دولي 
ردمن غزةعبرالجهاد التابع لإيران
ردإسرائيلي عنيف
تستمر مابين شهر لشهرين",0
196,عظيم.. يعني #الشيعي يَقتل ويُهجّر ويسحل ويحرق الجثث، يخون وطنه يُطَبِّل لبراميل #إيران المتفجرة، يتاجر بالمخدرات وي… https://t.co/5bvBtGKNfr,1
197,"#رساله_للشيعه 
المعمم عباس الحلفي :                  .
يدعي أن الله تعالى خلق الشيعة
 ليبكوا على الحسين بدلا عنه ❗️… https://t.co/S9jijeKdCl",0
198,عضو هيئة كبار الحاخامات في السعودية عبدالله المنيع: يقول لا مانع من الصلاة في مساجد الشيعة و كنائس النصارى واليهود… https://t.co/ODp4m0Ol01,0
199,#منا_وجر سؤال لنديم قطيش لماذا معظم المواضيع في برنامج DNA 99%  تهاجم فيها حزب الله علما ان معظم المواضيع التي تتحد… https://t.co/YCTqgqakFE,0
200,#رسميا_منع_الخمور_بالبحرين ودنا لاكن حللوها شوي يعني شغل القوطي الي شايلة على كتوفك دولة عايشة على السياحة تبيها تق… https://t.co/8P0aKhY4yq,0
201,فضل الشيعة على الإسلام والمسلمين | يوسف علاونة https://t.co/WQ9DHsAz6y عبر @YouTube,0
202,"اكوسني اتصل على اخوا الشيعي كله هاا خويه حسيت بالهزة كله ﻻخويه احنه هزتنه باجر هههه😂💃✌
#صوفي",1
203,أعجبني فيديو @YouTube على https://t.co/L1IdiW4huL فضل الشيعة على الإسلام والمسلمين |,0
204,بشكل عام المسلمين و الشيعة خصوصي ما دخلهم شو بيلبس البطريرك و كيف،بس كمان مسيحية لبنان فجأة يصيرو لاهوتي-فاشونيستا… https://t.co/EMZn9DGTM5,1
205,عشاق القرينتا وحسين ياسين هيقضوها لطم زي الشيعه طول الليل,1
206,"مقبل الوادعي رحمه الله:

لا تجد طالب علم يقتنع بكتاب الله وبسنةرسول اللهﷺ إلا وهو يبغض الشيعة ويبغض الصوفية
ويبغض ا… https://t.co/74RkSryvU3",1
207,قيل : أن أغلبية الشعب العراقي من الشيعة لذا من حق الأغلبية أن يكون لها قانون أحوال شخصية خاص بها ، نقول أن الشيعة ح… https://t.co/xsAdu6XEYR,1
208,الشيعة وحماقات السنة العراقيين https://t.co/1Bz1PyuLIy عبر @xeber24_net,1
209,"الام الغوطة وحصارها يقوم بها طرفان قذران الاول المحور الشيعي  النصيري الروسي 
والثاني جيش العلاليش كل ما بانت سوئته… https://t.co/T5F20rpxW7",1
210,الزامات قوية من الشيخ منبر الحوزة في حقيقة التمسك بالعترة 12 معصوم عند الشيعة,0
211,10. آن الأوان لإخراج إيران من منظمة التعاون الإسلامي، ومن أي منظومة دولية إسلامية. وآن الأوان لتفعيل قوله تعالى: (إ… https://t.co/b0zQwUdbP3,1
212,ردن علا مو تغطرسه تقول انا عبيد الخمني الولا الشيعه البقيتي داعش فل موصل وبقيتي نتي في جحرج ممنوع الخروج او سبيه,1
213,لابد من دعم الشيعة العرب المعتدلين https://t.co/xyRk12ZOkD,0
214,والله الواحد ما عارف مله الأخوه الشمتانين في ضحايا الزلزال اللي ضرب إيران دول ايه!  قالك بنقدم العزاء في الضحايا ال… https://t.co/Z9bXjoDa59,0
215,"#الصحابة_أفضل_من_الشيعة 
يقول علي رضي الله عنه في نهج البلاغة
( لقد رأيت أصحاب محمد ﷺ وآله فما أرى أحدا يشبههم منكم ..)

#الزيدية",0
216,Group XP من أقدم وأفضل الهاكرز في السعوديه والعالم العربي ومعروفين عند الشيعه تقريبا من عام 2008 وهم يدعسون على مواقع وحسابات الروافض,0
217,فضل الشيعة على الإسلام والمسلمين | يوسف علاونة https://t.co/s9snFXFXJd عبر @YouTube,0
218,شوفوا بلاد الدعار... هولاء اوسخ من الشيعة يجب ان ننتبه نهم https://t.co/MldmBAwq7t,1
219,"#كاس_العالم_حيوحشنا_٧
أشغلوا أنفسهم بهاشتاقات
تكرار في تكرار و سوالف و شغل مظلوميات كأنهم الشيعة في لطمهم 
و العلم عند المعازيب",1
220,"يطالبون الشيعة بدليل من القران وعندما ناتي لهم بأية تدحض عقيدتهم وتبين نفاق رموزهم
هربوا كالاروى الى روايات متضاربة… https://t.co/RmJlaT22iX",1
221,"سني خابر صديقه الشيعي كله ها شلونكم حسيتو بالزلزال. كله لا احنه مو اليوم باجر زلزالنا 😏
#الجهل_المقدس #الهزة_الارضيه_في_العراق",0
