Text	Label
 ??? ????? ! ! ??? ????? ?? ???? ??? ????? ????? ? ! ! ????? ????? ????? ??? ??? ?? ??? ???? ????? ????? ??????? ??? ???? ???? ?? ???? ??? ???? ? ??? ?? ????? ???? ???? ????? ???? .	yes
" ?? "" ???? "" ??????? ???? ? ????? "" ??? """	yes
 ?? ?? ???? ???? ????? ?????? ???? ?????? ???? ???? ????? ?? ???? ??? ?? ??? ??? ??????	yes
 ???? ???? ?? ????? ?????????? ???? ???? ???? ???? ??? ????? ??????? ???? ???? ?? ??? ?? ???? ???? ??? ??????	yes
 ?????? ???? ???? ???? ?????? ?????? ????????? ???? ???????? ?? ??????? ?? ???????? ?????? ???? ????? ????? ???? ???? ??????? ?? ???? ???? ?????? ?? ???? ??? ??	yes
" ??? ?? ????? ?? ???? ????? ??? ?? ?? ???? ???? ???? ?????? ? ??? ???? ?? ?????? ??? ?????? ?? ?????? . ?? ?????? ????? ??? ??????? ???? ???? ??????? . ?? ????? ??? ???? ??? ???????"	yes
 ???? ?????? ???? ???? ??????? ??? ?????? ?? ?? ???? ????? ???? ???? ????? ?? ????? ??	no
 ??? ????? ??? ?? ???? ? ??? ?????? ????? ??? ????? ?? ?? ?? ??? . ?? ???? : ?? ????? ???? ???? ?????? ??????? ? ????? ??? ???? ?? . ?? ????? ??? ???? ???? ???? ?????? ?????? ???? ?????? ??????? ??? ???? ?????? ?????? ???? ???? ????? . ???? ???? ?????? .	yes
" ??? ??? ?????? ??????? ????????? ? ??? ??? ?????? ?? ??? ????? ???????? ? ! ??? ??? ??? ????? ???????? ? ?????? ? ????????? ? ! ????? : ?????? : ???? ????? ???????? ??????? ??? ???? ?????? ???? ????? ????? ?? ???????? ????????? ?????????? ? ??? ?? ??????? .."	no
 ??? ?? ???? ????? ???? ?? ??	yes
 ?? ???? ??? ????????? ?? 358.5 k ??? ?? @USERNAME 	yes
 ?? ?? ?? ??? ?????? ???? ?? ???????? ???????? ???? ?? ???? ?? ????????	no
 ????? ?????? ???????? ??????? ????? ???? ?????? ?????? ???? ????????? ???? ?????? ???	yes
 ????? ???? ???? ????? ???? ???? ????? ????	yes
" ??? ???? ?????? ???? ? ???????? ????? ? ???? ??????? ????????? ??? ?? ??? ? ??? ?????? ?? ?????? ????"	yes
 ????? ???? ???? ???? ???? ?????? ?? ?????? ????????? ????????????? ????? ???? ????? ?????? ???? ??? ?? ????? ??? ??? ??? ???	yes
 ????? ???? ?? ????? ?? ???? ?????? ? ????? ????? ?? ???? ???? ????? ??? ??? ????? ? ????? ??? ?????? ????? ???? ????? ? ????? ????? ??? ??? . ??? ??? ??? ???? ???? . ???? ?? ????? .	yes
 ?? ??? ????? ??????? ???????? ???? ??? ????? ?????? ?? ?????? ???? ?? ?????? ??? ??? ???? ??? ???? ???? ???? ????? ??????? ??? ???? ?? ?? ?????? ??? ???? ??? ??????? ???? ??? ????	yes
 ????? Failed States Index-?? ?????? ????? ? Fragile States Index ???? ????? ????? ! ??????? ??? ???? ?????? ?? ????? ??????? ?????? ??????? ???????? ???????? ?????? ! ?????? ??????? ???????? ?????? ! - - ?? ?????? ??? ??????? ??? ??? ?????? ??? !	yes
" ?????? ???? ?????? : ??? ?? ??? ??? ????? ???? ???? ????? ?????? ???? ?????? ????? ??? ?????? : ??? ???? ??? ???? ???? ????? ????? ????? ???? ?????? ?????? ???? ????? ? ????? ??? ????? ????? ?? ???? ????? ??????? ???????? ??? ???? ???? ????? ?????"	no
 ?? ???? ???????? ????? ????? ??? ?????? ??? ????? ??? ?????? ?????? ?????? ????? ??? ?? ????? ??? ?????	yes
 ?? ???? ??????? ?????? ?? ??? ?? ??? ????? ???? ?? ?? ?????? ?? ????? ???? ????? ???? !	no
 ?? ?????? ??? ??????? ???? ?????? ????? ??????? ???? ?? ???? ??? ??? ????????? ??? ????? ??? ?????? ?????? ?? ????????? ???????? ? ??????? ? ????????? ?????? ????????? ?????????? ????? ?????? ?????? ?????? ? ??? ????? .. ???? ??????? ?? ????? ??? ?????? . !	yes
 ??? ??? ??? .. ????? ??? ???? .. ???? ??????? ????? ????? !	no
 ?????? ??? ????? : ?????? ??? ???? ?????? ?? 30 ??? ???? ??? ?????? ???????? ??? ?? ???? ????? ????? ? ??? ?? ?? ????? ??? ????? ? ???? ??? ?? ??????? ??? ?????? ? ?????? ????? ?? ???? ??? ??????	yes
 ?? ???? ??? ????? ?? ????? ????? ?? ???? ????? ????? ??? ????? ??????? ??????? ?????? ??????? ?????? ??? ????????? ?? ?????? ??? ???? . ??? ??? ????? ????????? ??? ??????? : ?? ????? ????? ????? ????? ??	no
 ?? ?????? ??? ????? ?????? ??? ?? ?????? ????? ????? ??????? ?? ???? ??? ???? ???? ???? ??? ????? ????? ??????? ?? ??? ??? ?? ???? ????? ? ?? ??? ????? ???? ????? ??????? ??? ??????? ??????? ??????? ???? ?	no
" ??? ?????? ??? .. ???? ?? ????? ? ???? ??? ????????? ?????? ??? ????? ???? ????? ???? ?? ?????? ???? ????? ??????? ???? ?????? .. ??? ???????? ??? ????? ???????? ??? ???? ????? ????? ???? .. ????? ?? ???? ??????? ?? ?????? ??? ?????? ???? ??? ???? ? ? ? . ?"	yes
 ??? ??????? ???? ?? ??? ????? ?????? ???? ??? ??????	no
 ???? ???? ??????? ?????	yes
 ????? ?????? ?????? ?????? ?? ???? ????? ????? ?? ??? ?? ??? ??? ????? ???? ???? ????? ???? ??????? ????? ?????? ?????? .. ????? ???? ????? ????? ???? ???? ?? ?????????? ??? ????? ?????? ?? ?????????	yes
 ????? ??? ????? ?? ???? ??? ????? ???????? ????? ????? ?? ?? ?? ??????? ??? ????? ???? ????	yes
 ??????? ????? ??? ????? ???? ??? ?? ???? ?? ????? ?? ????? ?? ???? ???? ??? ???? ?????? ??? ??? ??? ??? ???? ??? ???????? ??? ???? ????????? ???? ??? ???? ?? ??? ???? ?????? ???????	yes
 ???? ??? ???	yes
 ?????? ????? ?????? ??????? ?????? ?? ????? ?? ????? ????? ???? ?? ????? ????????	yes
 ???? ??? ???? ???? ? ?????? ????? ????? ???? ???? ???? ??? ???? ??? ?? ???? ?? ????? ??????? ???????? ??????	yes
 ???? ??? ????? ???? ?????? ????? ????? ?????? ?????? ????? ????? ?????? ??? ?? ???? ????? ???? ????? ????? ?????? ???? ????? ???? ????? ???? ???? ???? ???? ??????? ????	no
" ???? ???? ????? ??????? ? ???? ??? ? ?? ?? ?????? ."	yes
 ???? ????? ??????? ????? ??????? ??? ??? ??????? ?? ????????????	no
 ?? ?? ??? ?? ??? ?????? ???????? ( ??????? ) ?????? .. ???? ?????? .. ????? ????? .. ????? ? ???? ????? .. ????? ? ?????? ????? ?? ??	yes
 ?? ?? ?????? ??? ?????? ??? ????? ?? ?????? ?? ????? ?? ???????? ????? ?? ?????? ?? ?? ????? ????? ? ???? ?? ??? ??	yes
 ?? ? ??? ????? ???? ????? ... ??? ????? ????? ??????	no
" ?????? ?? ???? ?? ???????? ??? ??? ??: ??? ???? ? ???? ??? ? ???? ???????? ? ?????? ? ?????? ?????? ???? ? ?????????. ???? ????? ?????? ? ????? ?????? ? ????? ???????? ? ???????? ????? ?? ??? ?????. *?????? ???????. ?????? ?????"	yes
 ??? ? ???? ?? ????? ???? ?????? ??? ???? ??? ?? ???? ??? ? ?? ?? ????? ?? ???? ?????? ????? ? ????? ? ?????? ??? ?????? ?? ????? ???? ???? ??????	yes
 ??????? ???? ??? ?????? ????? ????? ?? ??????? ???????? ?? ?????? ?????? ????????? ???? ????: ????? ?? ????? ??? ??? ?????? ???? ??? ?????? ??? ?????: ????? 19 ?? ???? ??? ??????? ??? ???? ??????? ?????? ????: ???? ???? ??? ???? ? ?? ???? ????? ??????.	yes
 - ???? ??????? ??? ????? ???? ????? ???????? ????????? ? - ??? ? - ?? ??? ????? ????? ???? ????? ????? ????? ????? ????? ?????? .	no
" - ????? ????? ?? ??? ????? ? ??????? ! ???????? ?????? ??? ????? ?????? ?????? ??????? ????? ???? ?????? ?????? ?????? ????? ???? ?????? ???????? ?????? ?????? ?? ?????? ??? ??????? ? ?????? ????? ?????? ??? ???? ??? 1985 ???? ?????"	no
 - ????? ??? ????? . - ??? ???? .	yes
 ??? ??? ????? ??? ????? ?????? ???????? ?????? ???? ??? !	yes
 ???????? ??????? ?????? ????? ??? ??? ?????? ?? ??????	no
 ????? ??? ?? ??? ??? ??? ?????? ???????? ??? ???? ??? ????? ????? ???? ?? ?????	yes
 ! ! ???? ??? ??? ???? ?? ?????? ! ! ???? ???? ?? ???? ! ???? ???? ?? ???? !	yes
" "" ??? ?????? "" ... ?????? ???? ???? ????? ???????"	no
" "" ?????? "" ????? ????? ... ??? ???? ???? ?????? ????? ... ??? ???? ???? . * * * ?????? ?????? ??? ?????? ???? @USERNAME "	no
" : ????? ?? ??????? ??? "" ???? ???? ???????? """	no
" : ?????? ?? ???? ???????? ??????? ???? "" ?????? """	no
 : ?????? ?? ???? ???? ????? ????? ??? @USERNAME 	no
 : ???? ?????? ??? ???????? ?????? ???????? ?????	no
 ; ???? ??? ????? ; ????? ???? ???? ?????? 17 ( ??????? ??? )	no
 ; ???? ??? ????? ; ????? ???? ???? ?????? 18 ??????? ???	no
 ; ???? ??? ????? ; ????? ???? ???? ?????? 19 ??????? ???	no
 ; ???? ??? ????? ; ????? ???? ???? ?????? 20 ???????	no
 ; ???? ??? ????? ; ????? ???? ???? ?????? 21 ??????? ????????	no
 ; ???? ??? ????? ; ?????? ????? ????? ???? ???? ?????? 16 ??????? ???	no
" @USERNAME  ?? ?? ????? ???? ??? ?? ???? ?????? ????? ?? ?? ????? ???? ???? ?????? ??? ????? ????? ? ?? ????? ????? ?? ?? ????? ???? ? ???? ???????? ???? ????? ?? ????? ??? ???? ??? ???? ???? ?????? ??? ???? ??? ??? ????? ???? ??? ??? ???? ?? ??? ??? ???? ? ?????? .."	yes
 @USERNAME  ??? ?????? ??????? ????? ????? ????? ???? ?????? ?????? ????? ????? ???? ??? ???????? ???? ??????? ??? ?????? ???? ??????	no
 @USERNAME  ????? ???? ????? ????? ????? ???????? ????? ???? ??? .. ?? ???? ??????? ?? ?? ?????? ?? ???????? ??? ?????? ????? ????? ??? ??? ???? ?? ?? ???? ...	no
 @USERNAME  @USERNAME  ???? ????? ??? ???? ????? ??? ???????? ... ?????? ?? ????? ??? ??????? ???? ?? ??? ???? ??? ??? ????? ?? ???? ???? ???? ????? ?????? ????	yes
 @USERNAME  @USERNAME  ??? ??? ? ???? ????? ?????? ????? ??????? ??? ???? ????? ? ?????? ?? ??? ????? ?? ????? ????	no
 @USERNAME  ??????? ????? ??? ??? ???? ???????? ?????? ?? ??? ????? ?? ????? ???? ?????? ????? ????? ?? ????? ?????	yes
 @USERNAME  @USERNAME  @USERNAME  ????? 5 ????? ????? ? ?????? ??? ???????? ??????? ? ???? ?? ??? ??? ????? ???? ???? ????????? ?? ?? ????	no
 @USERNAME  ?? ???? ??? ??? ????? ?? ????? ?????? ? ?????? ?? ?? ? ?	no
" @USERNAME  ?? ???? ?? ?????? ? ???? ??? ?? ??? ?? ????? ????? ?????? : ??? ??? ??? ?????? ???? ???? ?? ?? . ? ?? ????? ???????? ???? ? ???????? ? ????? ??????? . ???? ?????? ? ??????? ? ???? ? ???? ??????? ?? ????? ??? ???"	yes
 @USERNAME  @USERNAME  @USERNAME  ??????? ????? ??? ??? ????? ????? ???????? ???? ???? ????? ... ??????? ????? ??? ??? ???? ??????? ?? ?? ???? ??????? ... ??????? ????? ??? ??? ????? ???????? ?????? ... ??????? ????? ??? ??? ?????? ?????? ?????? ... ??????? ????? ??? ????? ??? ??? ????? ??????? ?? ?? ? ?	yes
" @USERNAME  ?? ??? ??? ????? ???????? ???? ??? ??? ?????? ? ?????? ???????? ?????????? ?????? ???? ???????? ? ???? ????? ???? ????? ???????? ????? ??????? ?? ??? ?????? ? ???? ????? ??????? ?????? ???? ????? ?? ??? ? ????? ??? ??????? ?? ??????? ???? ????? ??????? ?? ??? ????"	yes
" @USERNAME  ?? ???? ???? ?? ??? ???? "" ????? ??????? ?????? ???? ??? ???? ??????? ???? ??? ?????? ????? ?? ?? ?? . ??? ??? ???? ??? ????? ???? ??? ?? ???? ??? ?????? ???? ???? ????? ???? ???? ????? ???? ??? ?? ????? ????? ???? ?? ?? ???? ????? ?? ???? ?? ??"	yes
 @USERNAME  ??? ????? ??????? ?????? ?????? ????? ??? ?????? ????? ??? ????? ?? ??? ??????? ???????? ?????? ?????? ???? ?? ????? ???? ???? ????????? ?? ????? ????? ?????	yes
 @USERNAME  ????? ?????? ???? ????? ???? ????? ???? ??? ?? ??? ?????? ??????? ?? ???????	yes
" @USERNAME  ???? ??? ????? ?? ????? ??? ??????? ?? ?????? ???? ???? . ??? ??? ????? ??? ?????? ?????? ??????? ?????? ???? ?? ?????? ????? ??? ? ????? ?? ???? ?????? ."	yes
 @USERNAME  ?? ?? ???? ??? ? ??? ?? ???? ??????? ???? ????? ??? ??? ????? ???? ???? ???????? ? ???????? ??? ??? ???? ?????? ???????? ?? ?? ???? ??? ??? ????? ??? ???? ?????? ?? ????? ??? ??????? ??? ???????? ????? ???????? ????? ?? ?????? ???? ?? ??	yes
" @USERNAME  ????? ?? ????? ????? "" ????????? "" ????? ???? ?????? ??? ???????? ?? ?????? "" ?????????? "" ????? ?? ( ?? ???? ) ?????? ??????? ."	no
 @USERNAME  @USERNAME  ??????? ?? ???? ??? ???? ??? ??? ??????? ???? ???? ????? ???????? .. ??????? .. ?????? ... ?????? ??? ?????? ????? ???? ?????? ??????? ????????? ???? ???? ??????? ??????	yes
" @USERNAME  ?? ??? ????? ??????? ?????? ?????? ??? ???? ????? ??????? ????? ??? ??????? ??? ??? ?? ??? ?????? ? ?????? ????? ?????? ?? ??? ??????? ??? ????? ?? ?????? ????? ? ??? ?? ????? ??????? ?????? ???? ????? ??????? ? ???? ??? ????? ???? ????? ????? ?????? . ??? ?????? ??? ?"	no
 @USERNAME  ?? ???? ???? ???? ??? ???? ?????? ??????? ?????? ?????? ???? ???? ????? ??	yes
 @USERNAME  ?????? ????? ?????? ????? ??????? ????? ?????? ????? ????? ???????	yes
 @USERNAME  @USERNAME  ???? ???? ????? ????? ?? ??? ????	no
 @USERNAME  ???? ?? ??????? ? ??? ??????? ?? ???? ???????? ?????	yes
 @USERNAME  ??? ??????? ??? ????? ??????? ?????? ???????? ??????? ???? ???? ???? ?????? ???? ??? ?????? ?? ??? ?????? ??????? ???? ??????? ????? ???? ???????	yes
 @USERNAME  @USERNAME  ????? ???? .. ????? ??????? .. ????? ????? ?????? ??? .. ????? ?????? .. ?? ??? ??????? .. ?????? ???????? ?????? ???? .. ??? ????? .. ???? ????? .. ??? ????? ????? ?????? .. ???? ???? .. ??? ?????? .. ???? ?? ???? ?? ???? ????? .. ?????? ???? : ????? .. ?? ? ? ?? ?? ? ?	no
" @USERNAME  ??? ???? ? ?????? ?? ?? ??? ?? ???? ?? ????? ?? ??????? ? ???????? : ?????? ??????? + ???? ??? = ???? ????? ??? ????? ?? ?? ?? ?? ??? ???? ????? ??? ?????? ? ????? ??? ??? ???? ? ????? ????? ? ????? ?????"	no
 | ???? ????? ??? ????? .. ??? ????? ?? ????? @USERNAME 	no
" ? ? ?? ????? ??? ??? ??? ? ? ? ??? ??? ????? ?? ?????? ??????? . ?? ?? ?? ???? ??? ????? ?? ????? ?? ?????????? ? ? ? ?? ????? ??? . ??"	yes
 ? ????? ?? ??? .. ??? ???? ????? ???? ??? ???? ??????? ?? ????? ??????	no
" ?? ????? ? ????? ???? ???? ????? ???? ? ?????? ???? ."	yes
" ?/? ????? ??????? ?? ? ????? ?????? ? ?? ?/? ?? ????? ? ????? ??????? ????? ?????? ??? ?? ??? ????? ?? ???? ?? ??? ?? ???? ? ? ?? ?????? ? ?? ?? ???? ?????? ! ??? ??? ?? ????? ??? ??? ??? ? ???? ???? ????? ??????? ??????? ? ???? ??????? ????? ????? ??????? ??????"	yes
 ??? ??? ?????? ?????? : ????? ??? ?????? ??? ?????? ???? ???? ????	no
" ????? ??? ?? ?? ???? ?????? ???? ????? ????? ??? ?????? ?????????? ?? ?? ??????? ????? ??? ????? ?????? ??????? ?????? ??? ????? ????????? ????????? ?????? ??? ????? ? ??????? ??? ????? ?????? ????????? ??? ???????? ? ?????? ??????? ???????? ??? ???? ?????"	no
 ????? ?????? ???? ??? ???? ????? ????? ????? ???? ?? ?? ???? ????? ?? ???????? ??? ?? ??????? ????? ??????? ???? ????? ???? ???? ????? ??? ?? ?? ??? ??? ????? ????? ?? ???? ?? ????? ??? ???? ????? ????? ??? ????? ???? ??? ??????? ?????? ????? ???? ?????? ???	no
 ???? ???? ????? ?????? ???? ?? ???? ???? ?????? ?? ??? ???? ???? ????? ????? ???? ???? ???? ? ??	no
 ???????? ????? ????? ????? ??????? ? ????? ? ?????? ?????? ?????? ?????? ????? ????? ????? ?? ???? ????? ?????? ????? ?????? ??????? ???? ????? ? ????? 20???? ???? ???? ??? ????? ????? ? ????? ??? ????? ??? ???????? ???????? ?????? ? ????? @USERNAME  ??	no
 ???? ????? ?????? ??????? ?????? ?? ???? ????? ?? ??? ???? ????? ?????? ????? ???? ???? ?? ????? ????	yes
 ????? ???? ???? ??? ????? ??? ?? ??? ?????? ??? ??????	no
 ????? ??? ?? ?????? ?????? ?????????? ??? ????	no
 ????? ??? ?? ???? ??? ??????? ???????	no
 ?????? ??? ???? ???? ????? ?????? ??? ?? ??????	no
 ???? ???? ???? ?? ???? ?? ??????? ????? ??????? ?? ????????? ??????? ?? ???? ??? ??? ??? ????? ????? ?? ????? ???? ?? ?? ???? ??? ?????? @USERNAME 	no
 ???? ????? ? ????? ???????? ??? ???? ?????? ?? ???? ??????? ?????? ?7 ???? ?????? ??????	yes
 ?????? ?? ??? ??????? ?? ????? ??? ? !	no
 ?????? ?? ????? ?????? ??? ??? ?? ??? ?????? ??????? ???????? ??????? ????? ???? ?? ?????? ?? ???? ??????? …	no
 ??????? ???? ??? ??? ??????? ??? ???????? ?? ?? ?? ??	no
" ????????? ? ????? ?? ????? ????? ????????? ????? ???? ?????? ??? . ???????? ?? ?????? ?????????? ????? ?? ??? ????? ?????? ??????? ."	no
" ?????? ?? @USERNAME  ?? ??? ???? ?????? ?? @USERNAME  @USERNAME  ???? ????? ???????? ? ????????? ?????? ????? ??? ?????? ?????? ?????? ? ????? ??????? ???? ?????? ????????? ?????? ?????? ? ??????? ??????????? ? ??? ??????? ????? ???? ??????? ???? ."	no
 ?????? ??????? ?? ???? ?? ????? ???? ???? ?????? ?????? ????? ??????????? ???? ?????? …	no
 ?????? ??????? : ??? ????? ??? ?????? ?????? ??????????	no
 ?????? ??????? : ??? ????? ??? ????? ?? ??????????	no
 ?????? ??????? : ??? ????? ??? ???????	no
 ??????? ?????? : ?? ??????? ?? ??? ?????? . ???? ????? ?????? ?? ??????? ?? ??? ?????? . ???? ????? ?????? ?? ??????? ?? ??? ?????? . ???? ????? ??????	yes
 ??????? ?? ???? ????? ????? ???? ????? ???????? ?? ???? :	no
 ?????? ?????????? ???? ????? ?? ?????? ?????? ??????? ???? ?? ????? ?????? ???? ????? ?????? ???????	yes
 ?????? ?????? ???? ?? ??????? ??????? ???????? ????? ??????? ????? ??????? ?? ??? ????? ??? ??? ???? ?????? ????? ????? ??? ?? super Hero ????? ????? ?????? ??????? ???? ???? ??? ?? ??? ????? ??? ??? ????? ???? ????? . ?????? ?? ??	no
 ?????? ???? ????? ?? ?????? ??????? . ???? ????? ?? ?????? : ? ???????? ???????? ?? ???? ???? ????? ??? . ??? ????? ????? ?? ??? ?????? . - ???????? ??? ?????? ????? ? ???? ?????? ?????? ?? ???? ?????? . ? ??? ???? ??? ??? ??????? ?????? ????? ????? ?????? .	no
 ??????? ???? ??????? ???? ???? ?? ?????? ??????? .. ????? ???????? @USERNAME 	no
 ??????? ?????? ??? ?????? ?? ??	no
 ??????? ??????? ????? ??? ????? . ??? ??? ????? ?? ?????? ?????? ???? ?? ???? ?? ?????? ???? ? ?? ????? ?? ???? ?????? ?? ?? ? ? ???? ?? ?? ??? ? ??? ? ???? @USERNAME 	no
" ?????? ?????? ?????????? ?? ?????? ?????? ????? ??? ?? "" ???? ???? ????? ???? .. "" ????? ?? ??? ????? ????? ?????? ?? ????"	yes
 ?????? : ???????? ???????? ?? ?????? ????? ?? ???? ??????? ?????? @USERNAME 	no
 ???????? ????????? : ?? ???? ?? ????	no
 ?????? ????? ???? ???? ???? ?????? ????????? ????? ?? ( ???????-?????-???? ) ??? ?????? ?? ?????? ????? ???? ????? ??????? ???	no
" ?????? ??????? ???? ??? ????? ????? ??????? ??? ????? ??? "" ???? """	no
" ?????? ??? : "" ????? ??? ???Finish "" . ?????? ??? ???? ??? ?? finish ?????? ???????? ??? ??? "" ???? "" . ???? ??????? ???? ?????? ???????? ??????? ???????? ."	yes
 ????? ???????? ?? ??? ???? ??????... ?? ?????? ... ???? ???? ????????? ??? ????????	no
 ?????? ????????? ????????? ??????? ?????? ???????? ? ????? ??? ????? ?????? ?????? ????? ????????? ????? ??? ????? ????? ?? ???	yes
" ????? ????? ??????? ????? ?????? ??? ?? ???? ????? ?????? ?? ??? ??? ??? . ???? ????? ????? ?????? ?????? ?????? ??? ?????? ?????? ??????? ?????? ?????? ??? ???? . ?? ???? ??? ?????? ?????????? ???? "" ??? ???? ??? "" ."	yes
" ?????? ??? ???? ??? ? ?? ??? ???? ????? ??????? ? ??? ?? ????? ???? ???? ???? ????? ? ????? ???? ??????? ??? ??????????"	no
 ??????? ?? ?? ???? ??? ??? ?????? ! ! ??? ?? ?????? ?????? ?? ???? ??? ???? ???? ! ! ??? ???? ??? ???? ????? ?? ?? ?? ????? ????? ?????? ????? ?????? ! ! ?? ???????? ?????? ????? ???? ??? ????? ???? ?????? ?????? ????????? ??????? ??????? ?? ??? ??? ?? ????? !	no
 ????? ????? ?????? ?????? ???? ?????? ??? ??? ????? ??? ????	no
" ??????? ???? ??? ???? ???? ?????? ????? ????? ????? ????????? ???? ??? ?? ???? ????????? "" ?????? ??? ???? "" ???? ?? ????? ????? ????? ?? ???? ??????? ???? ?? ?? ?????? . ????? ????? ???? ???? ????? ???????????"	no
 ????? ??????? ???? ???? ??????? ?? ??? ????? ??? ??????? ?? ???????? ?????? : ?????? ?? ?????? ?????? ?????? ??? ???? ??? ?????? ????? ????????? ????????	no
 ???? ???? ?? ??????? ?????? ???????? ?? ???? ???? ???? ????? ?????? ????? ?????? ??? ??? ??????? ?????? ?? ??? ??? ??? ????? ??????	no
 ???? ???? ?????? ??? ??? ???? ???? ??	yes
 ????? ???? ????? ? ? ?????? ???????? ? ???????? ???????? ?? ?? ??????? ????? ??? ?????? ??????? ????????? ??? ????	no
 ?????? ????????? ?????? ???? ???? ??????? ?? ????? ????? ????? ?????? ???? ??? 2020 - ?????? : CNBC ?????	no
 ??????? ???? ???? ?????? : ???? ?? ???? ????? ??????? ??????? ?????????? ????? ?? ?? ?? ??? ?????? ??????? ??? ?????? ?????? ?????????? ???? ??? ????? ?? ?????? ?????? ????? ?????? ???????? ????? ???????	no
 ????? ??? ????? ???? ??? ???????? ?? ????? ???? ???? ???? ???? ????? ??????? ??????? ??????? ?? ??????? ??????? ??? ??????? ??? ????? ?????? .	no
 ?????? ??????? ????? ???? ???? ??????? ????????? ??? ????? ?????? ????? ???? ?????? @USERNAME  ?? ?? ?? ??	no
" ??????? ?????? ?? ???? ????? ???? ????? ??? "" ??????? ??? "" ???????"	no
 ??? ( ?????? ) ???? ??? ???? ????? ?????? ???????? ???? ?? ???? ??? ???? ?????? ???? ???????? ?? ????? ?????? ?????? ???? ?????? ?????? ????? ????? ... ???? ?? ??? ??????? ??	yes
" ????? ?? ???? ??? ???? ? ????? ?? ????? ? ????? ??????? ??? ?????? ????? ? ?????? ??? ?????? ??? ????? ?? ? ?????? ?? ??? ??? ??? ??? ???? ?????? ??? ???? ? ??? ?????"	no
 ????? ????? ???? ?????? ???? ?? ?? ?????? ??? ??? ????? ?????? ?? ??? ???? ?????? ???? ???? ???? ?? ???? ??? ?????? ????? ??? ????? ???? ????? ???? ???? ? ???? ??????? ????? ?? ?? ?? ?? ?? ??	yes
 ??? ???? ???? ???? pcr ?????? ????? ?????? ????? ??? ????? ????? ????? ??? ?????? via @USERNAME  @USERNAME  @USERNAME 	no
" ??? ????? ????? ??? ????? ??? ????? ????? ?? ????? ????? ? ????? ??? ????? ?????? ?????? ?????? ??????? ? ????? ????? ???????? ?? ?????? ??? ?????? ? ????? ?? ???? ??? ???? ????? ?? ??? ?????? ??????? ? ????? ??? ????? ????????"	no
 ?????? ???? ?????? ?? ????? ???? ????? ... ?? ??? ?????? ???? ???? .. ?? ???? ????? ??????? ???? ???? ?????? ..	yes
 ????? ?????? ??? ??????? ??? ??????? ??? ???? ???????	no
" ??? ???????? ??? ? ???????? ?????? ? ???? ???? ????? ??????? ???? ?? ?????? ?????? ??????? ? ??"	no
 ????? ??? ???? ????? ?? ??? ??????	no
 ????? ??? ??? ??? ????? ????? ???????? ??????? ????? @USERNAME 	no
 ????? ??? ?? ?????? ????? ????? 3 ?????	no
 ??? ???????? ??????? ?????? ??? ???????? ???? ??????? ??? ????? ???? ?? ????	yes
 ?? ????? ????? ???????? ????????? ?? ?? ?????? ???? ???? ???? ???? ???? ??????	no
" ?? ??? ?????? .. ?????? ????? ????? ??? ??? ????? ?????? ?????? .. ?? ???? ????? ???????? ??? ????? ????? ?? ?????? .. ?????? ??????? ? ? ????? ??? ???? ????? ???? ?????? ???? ????? ?????? ???????"	yes
 ?????? ?????? ????? ?? ??? ?????? ?? ??? ???????? ?? ??? ????? ? ??????? ?? ?????? ?????? ?? ?? ???? ????????? ?? ???? ?????? ??????? ... ??????? ??? ??? ??? ???? ??? ??????? ?????? ??? ??	no
 ???? ???? ?? ??? ???????? ???? ??? ??????? ??? ??? ???? ????? ????? ?? ??? ??? ??? ??? ???? ????? ?????? ? @USERNAME 	no
" ???? ??? ????? ??? ?????? ????? ??????? "" ???????? ? "" via @USERNAME  …"	no
 ???? ??????? ??? ???? ??? ???? ????? ?? ?????? ??? @USERNAME  …	no
 ????? ?????? ??? ????? : ??? ?????? ????? : ??? ?????? ???? ????? : ???????? @USERNAME 	no
" ????? "" ??????? ??????? ??????? "" ?? ?????? ?? ???? ?????? ?????? ???????? ?? ???? ??? ?????? ????? "" ????? "" ? ??????? ???? 17 ????? ? ?????? ???????? ???????? ? ?????? ????????? ????????? ??? ????? ?? ??????? ."	no
 ???? ?????? ????? ???????? ????? ??? ?????	no
 ?? ?? ?? ?? : ????? ???? ?????? ?? ?????? ?????? ???	no
" ???? ?????? ??? ? ?? ????? ???????? ???????? ??????? ??????? ?????? ????? ??????? ?????? ????? ??? ??? ???????? .. ???? ????? ???? ????"	yes
 ???? ??????? ???? ??????? ????? ????? ?? ?????? ?????? ??? ???????? ... ???? ???? ?? ?? ?????? ????? ... ??? ?????? ??????? ??? ?? ?? ?????? ????? ???? ??? ????? ?? ?? ??	yes
