id,Text,Label
1018,انتوا محشورين ف منطقة لا محل لها من الإعراب أساساً ... هتستفيد بإيه يعني مين اللي بدأ ولا مين اللي اتقتل يخرب بيت الهطل !,2
1019,هذا المجرم يمني الجنسيه,2
1020,انا.عاوزك.تريح.نفسك.الي.حصل.مش.هيحصل.تاني.يا.ابو.الكلب,0
1021,الجيش.تاج.علي.راسك.باكلب..يا.ابن.الكلب.,0
1022,ملعون.ابوك.يابﻻل.فضل.يا.واطي.ياابن الواطي.,0
1023,"""الملائكة لم تحارب معنا في ستة أكتوبر!  مقال اليوم مع التحية  وتأمل في ظاهرة توظيف الدين في خدمة الأنظمة""",1
1024,"""احساس عظيم وانا اقرا الكومنتات على اي منشور او مقال من الي بتنشرهم! مستويات عجيبة من البشر""",1
1025,يابن المهروشه ايه اللي عرفك يامعفن,0
1026,هو انت أصلا مؤمن بالملائكة,1
1027,ليس من باب النكد ولكن من باب تأمل قدرة الله كم كانت مكانتك في عهد الديكتاتور مبارك والآن ولا كلمة ولا نفس محدش عارف الخير فين,1
1028,الملائكة لم تنزل لا في حرب ٦ أكتوبر و لا في عهد النبي و لا في أي عهد آخر. كل هذه المرويات لا تتعدي كونها خرافات.,1
1029,"""يارب مصر تنضف من اللي زيك انت وعلا الاسواني جاتكو القرف  الواحد بيضرب نفسه  ميت جزمه ازاي كنت بقعد بالساعات اسمعلكو""",2
1030,ماشي بس ياريت يا استاذ بلال يكون فيه ثبات علي المبدأ ولن ازيد,1
1031,المشكله مش ف الي بينشروا الخرافات والجهل المشكله ف الناس اللي بتصدق . طول مافيش تعليم ووعي هنفضل ملطشه للناس دي,1
1032,تمام بس المشكلة انه حشر الشيخ الشعراوى فى الموضوع ومكنش موضوعى ولا امين ولانه مش موافق عليه فصنفه.ممكن اكون غلطان,1
1033,انت جميل يا بلال. بس خلاص,1
1034,"""جمهورية الخوف الهزلية!  الجزء الثاني من مقالي بالأمس: (حروب الجيص الرابع) ومناقشة لظاهرة توظيف الخوف الجماعي""",1
1035,كفاية رحتك طلعت,2
1036,يا واد يا ثورى يا مناضل انت ..الله يرحم لما كان بيلعبك أمين شرطة...فاكر مقال السيد حسن نصر الله اللى كتبتها بالأمر ياد ياثورى,2
1037,اهلاااااااااااااااااا ازيك يا بلبلي ليك واحشه انت رجعت الشغل تاني؟ اصل انا دايما بمدح فيك واقول انك من افضل القوادين يا بلبلي,2
1038,أجمل مافيك يابلال انك بتكتب اللى تعتقده ولاتلتفت للسفلة اللى هايعرفوا مدى اخلاصك لما هايلبسوا فى الحيط,1
1039,يا اخ بلال قرفتونا بشعارات كاذبة لا تمس الواقع وبدل ما تتكلم عن الخوف السياسى تكلم عن شىء يوفر للغلبان قوت يومه,2
1040,واضح إنك راجع وجايب آخرك بمقالات عميقة عن الدولة العبيطة .. عايزين بقى مقالات في مستوى وزير التعليم المصري,1
1041,خانك التعبير في العنوان.. عيب ويفتقد للذوق واللياقة الا لو كنت بتخاطب عقليات معينة تتوافق مع هذا الشطط,1
1042,انت سافل ومنحط ..قواد ومن تكتب لهم ويعجبوا بسفالة اهلك وانحطاطهم بهايم زيك  روح ياشرموط بلدك هى أولى بك مالك ومال مصر يا واطى,0
1043,بالمناسبة تحبو تتعشوا اية بيرسيم ولا علف وكسب ....يابهايم,2
1044,يامواشى المقال دة للبنى ادمين بس اية اللى مدخلكم هنا يلا الى الحظيرة     الى الحظيرة,2
1045,في النهاية صفصف مشروع الوحدة العربية على مذابح جماعية ودول محكومة بعصابات فاشلة، وصفصف مشروع أستاذية العالم على أربع صوابع وكام قفا,2
1046,لولا فساد النخبة أمثالك لما ضاعت الثورة صدعتونا بقبول الآخر وكنتم أكبر نماذج الإقصاء وفرض إرادة نخبوية واعتبارها بديلا عن الصندوق,2
1047,وصفصف مشروعك للاسف علي شوية كلام فاضيين مع ان المفروض دورك اكبر من كدا بكتير,2
1048,فلتكن لك أستاذية ... أين أستاذيتك ؟,1
1049,من خيبتهم وغباوتهم,2
1050,زق الاخوان فى اى بلوة با عم المريض,2
1051,وكام واحد ولا ليهم لازمة كنا فاكرينهم بني آدمين لكن للأسف طلعوا خواجات,2
1052,هو فى الاساس كان مشروع كل دولة على حدة مش جميع الدول العربية ودة كان واضح جدا للي عندة بعد نظر مش بيبص تحته .,1
1053,للاسف خيبتنا فى نخبتنا,1
1054,"""وعلى أشباه مثقفين وهم في الحقيقة من حزب ابي جهل""",2
1055,اذا نطق السفية فلا تجبة لانة سفية وقليل الادب  وانت قليل الادب وغير محترم روح اعمل راجل فى بلدكو,2
1056,تعليق كتبته على إغلاق قنوات (عصير الكتب) و(الموهوبون في الأرض) و(التلفزيون العربي) على يوتيوب ,1
1057,لك اللة اللهم ثبتك على مبداك ولاتكن من الدين باعوا اخرتهم بدنياهم  اعلم كم تعانى ولكن حبك فى قلوبنا ربما يعينك على ماانت فية,1
1058,برايك؛  لحد امتي هتفضل حاله الجزر الثوري او عدم الحراك في الشارع خاصتا ان حضرتك عارف ان اللي احنا فيه حصل لثورات قبلنا كتير؛  ح,1
1059,"""زي ماتقفلت ببساطة ترجع ببساطة و انت استمر و احنا متابعيك و خليهم يخبطو راسهم بالحيطة ماتستسلم و واصل""",1
1060,أحا هما بجد قفلوها؟,0
1061,والله كنت شاكك بس قولت ماتوصلش بيهم التفاهة لكده,1
1062,هو فعلا الافكار الصح بتنتصر ولا ده وهم .. مفيش امل,1
1063,"""الأفكار لها اجنحة محدش يقدر يمنعها توصل للناس  يوسف شاهين """,1
1064,طب واخرة النفق المظلم دا ايه هايفضلوا يمنعوا ويوقفوا و يكمموا الافواه لاي حد مش ع هواهم. حسبنا ونعم الوكيل,1
1065,بلد وسخه,0
1066,حتى الموهوبون في الارض !!! مع انه ما لوش في السياسة ربنا يفرجها على الامة العربية و الاسلامية,1
1067,"""الوثائق السرية لحرب أكتوبر ترى النور أخيرا  مقال اليوم مع خالص التحية لأبطال وشهداء العبور""",1
1068,كلام كل سنه,1
1069,في انتظار ما سيتم نشره من وثائق باذن الله ..دائما متآلق,1
1070,استاذ بلال مش محتاجين وثائق حرب أكتوبر السرية محتاجين رفض لوثائق الخونة العلانية الموجودة الان انا اعتبر ما تكتبه هروب,1
1071,للأسف انتماءك لحركة الإخوان تطغى على انتمائك الوطني .. هل من الصعب أن تخلص لقلمك و قرائك بأن تنزه كتاباتك من الطائفية المقيتة ؟ن,1
1072,طائفية ايه روحي اقرأي كده عن الوقفة التعبوية بعد العبور اللي أعطت الفرصة للثغرة و احتلال الجولان و قلب الحرب,1
1073,اه بالمناسبة ملعون أبو الإخوان في كل زمان,0
1074,لا تستطيع إلا و أن تظهر -رغم نكهة المدح-للجيش المصري إلا أن تلونه بنقد و سخرية تكشف عن مشاعرك .كنت شديدة الإعجاب بك و لكن,2
1075,ماتتعبش نفسك انت شخص لا نثق به أهدافك التدميرية ضد البلد واضحة فى كل حرف تكتبة,2
1076,يا عم بلال احنا محتاجين  نتعلم ونتثقف من جديد,1
1077,نت فين يابلبلتى لسة هناك مش ناوى ترجع ياحبببى انا حضرتك الكورنفليكس,1
1078,#عصير_الكتب | مع الكاتب #بلال_فضل | الحلقة 16.. ماذا لو كان النبي حياً بيننا الآن؟,1
1079,الم يقل الله لتكونوا أمتا وسطا ويكون الرسول شهيدا عليكم اليس الشهيد حيا بل أحياء عند ربهم يرزقون,1
1080,كان جمع جيش عظيم وحارب المنافقين امثالك ونصر اهلك الحق صلي الله عليه وسلم,2
1081,بلال فضل هجاص كبير ...بيدعى رجما بالغيب أن النبى محمد لو كان معنا الآن لصار اخوانيا  ربعاويا مهاجرا  الى بلاد الغرب!!,2
1082,"""فين دة؟  علشان مخدتش بالى""",1
1083,لو كان بيننا لما جاء لا الإخوان و لا داعش و لا ال سعود و لا خلافات لا إسلامية,1
1084,كان تبراء منك ومن امثالك,2
1085,مبلاش تدخل نفسك في الرسول خليك في اي شخصيه تاريخيه اسلاميه احسن عشان متخسرش ناس اكتر من كدهودي رسالة محب,1
1086,ليته كان حيابيننا سنكون جميعا من الصحابه ويدخل الجنه  الله,1
1087,ياريت كانت اتغيرت اخلاقيات كثيره و اولها الحكام,1
1088,النب صل الله عليه وسلم بريء من امثالك ايها المنافق المرتشي ..اتعلم انت تأكل من اين .تاكل من عرق البغيا والممثلاتlalfadl,2
1089,رابط مشاهدة الحلقة 13 من عصير الكتب وحديث عن هنري ميللر ونعمان عاشور وساراماجو ومكتبات غزة والطيب صالح ورضوان السيد,1
1090,أغسطس راح ع خير أستاذ بلال ،، فين المقالات,1
1091,حضرتك اتأخرت علينا اوي يا أستاذ فين مقالات حضرتك؟نتمنا خيراً,1
1092,"""برنامج أكثر من رائع ومن الظلم عدم الإعلان والترويح عنه في أوساط المثقفين بشكل جيد شكرًا لك""",1
1093,"""خسارة ان حد موهوب زى بلال فضل مش موجود على الساحة فى مصر دلوقت الأصوات المغردة خارج السرب هى ما يصنع مجد الوطن  بس مين يفهم ....""",1
1094,ما هو لو كام موجود علي الساحه المصريه دلوقت كنت مش هصدقه,1
1095,أستاذنا العزيز بلال فضل يحزنني أن يتم حذف حلقات عصير الكتب الذي أجده مهما جدا في هذهالمرحلة من حياة أمتنا المبجلة بالإحباطات 1/2,1
1096,،برنامج يدعو للتفكير أكيد يمنعوه لأنهم خوافون وليس فقط خائفين.2/3,1
1097,"""#أزهى_عصور_المسخره  هل ضيعت ""شيما"" محافظ بورسعيد؟""",2
1098,الله يلعنك و يلعن اللى جابوك يا رمه جايفه,0
1099,أنت رجل حيوان,0
