Text,Label
اسمعن برجل لقحب سامي يجيب يعطك عصب ياسامي ومرتك وبناتك زبور,0
لطفي العبدلي ناسي تمثيلو مسلسل شوفلي حل اكبر ميبون سموسة ارجل يامنيك ڨداش نكره زك امو تفيييه هالمنظر,0
اخبار تفيد البلاد تخدم بمبريم دباغ عصبة وولشمس ووموزانيك ووجوهرة وووو,0
صحيت راجل تربية,1
ههههههه بيناتنا عشيري ونتم بلادنا كاملا بمؤسسات خراب مساكل اقتصادية معناش قبايل نحنا بلد شوف العالم يحكي تونس البلد الوحيد قاعد يعيش حرية مناش بايتين خايفين ميليشيات مرتزقة تقتل اخوانهم نتمنالكم المصير افضل طبعا نحنا لسنا باعداء الحقيقة واضحة حاقدين القذافي اصبحنا نبادلكم الشعور,1
تحشمش,1
تجم تطبق روحك منعك,1
سجنه وتم إطلاق سراحه يجدو دليل وهاجر سوريا وهؤلاء الرجال تونس العامانية السند الوحيد للمسلمين تونس,1
فض فوك,1
سألت السيدة عائشة رضي رسول نزول الآية الس ات سنكون الرسول صلى سلم سنكون الصراط وقت المرور الصراط لٱ يوجد أماكن جهنم الجنة الصراط الرسول صل سلم,1
قحبة وجه المعزة,0
سلفيو المغرب العربي للأسف مختلفين سلفية السعودية,1
نتي قحبة وتمد ترميك لاف وتجي تحكي,0
ربي خلقنا والحمد لل ه تونس شعبها مسلم,1
اسمها الغنية الأصلية,1
ربي بجيكم زلزال يرحلكم,1
قحبة ختك لتخرج ليل وطلع رجليها,0
حرية شاء ربي يقطعها الحرية,1
باينة تكذب والمذيع الاولاد مايتخباوش واصلا المذيع صديقها يعرف كلشي ولوكان اطفال بلحق راهي مخلتهمش يسألوها يامريم صفات الخايبة مغرورة وقحة وزيدلها كذابة,1
جربنا العلمانية حوالي جابتنا التخلف الفقر التبعية الذل ارجوا لدينكم توانسة دارو جدودكم حضارة,1
نضع قضيب حديد حارق السوة الطبون يماك القحبة العمومة ملقوط الفرانسيس نعجة,0
حسبي ونعم الوكيل كتاب الكريم الدنيا وانتو بتخالفو الشرع والدين بمزاجكم,1
غيرت خليقتها بزاااف ياااحي تفوووه دزاير اوك,0
ضدها المتكبر والمتعالي تافه ميحكي التفاهه ملقات متحكي الزوالي والغني يشريلها الشوالق مدت وجهها عاريه نزيد نقلها يعطيك الصحه اقنعتني بموضوعك الساذج,1
ياولادي صلوا نبي تربحوا,1
مام مناش سمعين تني,1
تونس كتر دخلتو حيط رايحين بهاد العقلية متأكدين بلي تونس بلد مسلم,1
السبسي كافر ويحلل الخمر معامل علاقة بالقرآن والآيات,0
كلمة جهل تعبر يلزمنا اتحاد فتح يلزمنا اتحاد تقسيم امبراطوريات,1
قاله سالم لبيض صحيح اعرتاضاته النظام الدستوري تطال ألنظمة القومية يدافع خصوصا الإعتراضات المتعلقة بالديمقراطية والتعددية,1
نطولوش الكلام,1
فيلم عاملينوا,1
مهزله والله لكنهم سيخاسبون رب العالمين وسيندمون ينفع الندم,0
لطفي العبدلي تافهه فاشل واقل تافهه ينتمي للفن للاسره الفنيه,0
وفقكم اشتكت النساء قوم تفتنون,1
سي أمين وصفة طبيعية تخبي الفلجة تضحك تواصل الخاص,1
نوفل ورتاني مستهالك مخدرات مروج مخدرات زامل ميبون تونسي انسل بلاد,0
لعنة الدين الطحاحين,0
المساواة الميراث تونس النواح البكاء العويل الجزائر نيك القذائر شعبها القذر,0
ربي يهدي وجهة رايي الدين الدين الاسلام بجبوج كافر يهلكك,0
معناها متخلفين جبورة,1
صاحبي الاوروب الناس تحب تعرف ناس الاوروب الصحاح تفضل لباريس اعرف جرجيس عكارة محرس غمراسنية جرابة صفاقسية ادخل الدواليب الصحيحة تشم ريحة الفلوس تعرف مخاخ التوانسة الصحاح قالو ولد حومة شعبية امورك هاكي تونس معلبلناش نعترفو بالجنوب ارضنا ارض جدادنا ديجا اهبط للجنوب تشوف البنوك شتخدم بالله نخرف نحكيلك حكايات تسمع سمع حدك تخلص كراء تقلي مالك المانيا تبيع فالغبرة مستحيل اللهم مسند قحبة المانية جابدتلك قرض تخلصو هانك مونسها ريقل روحك نحكي فالصندي لوغة حني حني احكاها لواحد منيك ميفهمش للمرا لبقاتلك جواعة بنية عمي هاكا ربما راجلك يخدم معاوناتو بالصبر فرنسا ميموت بالشر ليمخو حابس,0
دعك أسماء جاهلة بكيفية الرد الشخص المناسب يوتيوب تجيبيني سؤالي ثقافة أخلاق مايا القصوري أتدركين أمل آامال يفعله الشباب تربية التلفاوز الغذاعة تربية ثقافة دولة كاملة مثلا مثلا لطفي العبدلي أخلاق افضل الشاب مستحيل عائلة الفنانين,1
اقحاب مسيبة يقولوا حكومة ايجوا هزوا اقحاب تونس راهوا ذبحها عربي قحاب تفوه جاب ربي رجال تونس مبرية,0
يلعن الدين البدوي الصحراوي العنصري أمي أعز الناس عورة ناقصة عقل ودين ونجسة الكلب الأسود والحمار والغائط الخرى تبطل الصلاة وشهادتها نصف شهادة وعقيقتها نصف عقيقة وديتها نصف دية وميراثها ربع ميراث والقرآن أمر بضربها والزواج بثلاثة ضراير وخلى صوتها عار دين خلى المرأة نصف إنسان وأحتقرها وذلها مستحيل دين الحقيقي عادل الآه بعادل,0
مستوى منحط باه تستضيفوا تكلاشوا الاولي يخرج وميقعدش المستوى,1
روح نيك يماك,0
ماعجبنيش كلام لطفي لشمس الدين شمس الدين كلام ارقا واحسن مستواك لطفي,1
جبري داير روحك تفهم,0
كفر,1
دعك أسماء جاهلة بكيفية الرد الشخص المناسب يوتيوب تجيبيني سؤالي ثقافة أخلاق مايا القصوري أتدركين أمل آامال يفعله الشباب تربية التلفاوز الغذاعة تربية ثقافة دولة كاملة مثلا مثلا لطفي العبدلي أخلاق افضل الشاب مستحيل عائلة الفنانين,1
تسجيلات صديقي,1
تقع تونس تقع جنوب اوروبا,1
تونس حلوت نيك بدينار وبخمسه ميه فرنك تنيك وسعات بالكريدي ههههه تونسي اوبطلت اللبي دزيري اسمها انيف تونس هدي السياسه الدوله وصلت النساء تونس تسمع يخدو لقور ايجه القوري انيك ويروح هههه اقعد اجري,0
الإسلام نشرناه المغاربة أوروبا وحكمنا الأندلس ولد القحبة إقطاعية الشواذ إقتطعتها فرنسا أرض المغرب العظيم روح جمعو خواتاتكم ومواتكم فرنسا نطف النيك الدوكولي ترحمو دوكول أوجدكم شعب اللقطاء تهضر المغرب اللينعل بو الزامل بوك ولد القحبة أسكت إقطاعية شاذ أسست بظهير,0
